symbol,Patient.1_CL.1,Patient.1_SC.1,Patient.10_CL.1,Patient.10_CL.2,Patient.10_SC.1,Patient.2_CL.1,Patient.2_SC.1,Patient.3_CL.1,Patient.3_SC.1,Patient.4_CL.1,Patient.4_CL.2,Patient.4_CL.3,Patient.4_SC.1,Patient.4_SC.1.1,Patient.5_CL.1,Patient.5_SC.1,Patient.5_SC.2,Patient.6_CL.1,Patient.6_SC.1,Patient.7_CL.1,Patient.7_SC.1,Patient.7_SC.2,Patient.8_CL.1,Patient.8_CL.2,Patient.8_SC.1,Patient.8_SC.2,Patient.8_SC.3,Patient.9_CL.1,Patient.9_SC.1
RRN3P2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSTTP2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SLC6A7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOXD4L6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPAG11A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOXD4L5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AQP12B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLLT4-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
RGPD3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSG10P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGALS7B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC6A8,1705,11,40,6,228,4,212,73,1344,2371,12,2582,8,1115,3,0,5,3,1,1,0,0,1,777,2,11,18,2,0
LOC653501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPIAL4B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTPA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPR89A,0,0,0,79,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0
DUX4L6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DUX4L6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DUX4L5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC653566,0,0,0,0,20,0,0,26,0,5,0,0,0,10,0,0,0,0,0,0,0,0,11,19,0,0,92,0,0
TMEM236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
PHLDB3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,1,77,0,0,0,0,2
PPIAL4C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPIAL4C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC6A9,0,0,165,0,36,0,4,250,108,2,8,32,0,64,0,0,0,0,0,0,0,0,172,372,0,0,8,0,0
HIST2H3D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRAMEF22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WASH7P,0,0,0,0,0,0,0,0,0,1,0,0,0,39,0,0,1,0,1,0,0,8,0,78,0,0,0,2,108
GOLGA6C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOLGA6D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TBC1D3P1-DHX40P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
LOC653653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LINC00246B,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MZT2A,5,0,5,32,0,0,0,41,0,0,4,36,0,0,0,0,0,0,0,0,0,0,1,56,0,0,0,0,0
LOC653786,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC6A11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,239,3,2,0,0,0
ZG16,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0
FAM72B,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACTR3C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC6A12,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BMP6,0,3,426,150,252,5,6,3,6,11,14,28,0,45,2,0,1,3,3,2,9343,2075,53,306,2503,20,106,4621,5797
SLC6A13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
SLC7A1,0,0,53,510,89,0,0,168,1,6,0,0,0,602,7,0,0,0,0,0,0,0,137,572,0,0,1,3,0
SLC7A2,0,0,0,0,38,0,1,2229,5,2280,1267,839,8,353,0,0,1,0,0,1,0,1,288,964,0,0,2,1,0
OCM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZNF732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
SLC8A2,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORA5A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORA8,1,0,435,0,76,1,0,1081,1,270,0,1,2,1049,1,0,7,1,3,0,0,0,1,247,0,1,2,2,1
SNORA75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORA13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TBC1D3G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC654342,0,0,0,0,0,0,0,0,0,101,0,1,0,0,0,0,0,0,0,0,0,1,0,106,0,0,0,0,0
LGALS9C,0,0,0,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
PRAMEF16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NME1-NME2,5709,32,1065,1532,1256,10,631,16143,2039,5611,6082,5572,22,785,11,0,8,3,2,3,2,10,9013,15539,42,8568,10115,3,1
FAM138B,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LRTM2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC654433,0,0,0,0,102,0,0,513,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
LINC00338,0,0,0,0,0,3,0,10,0,0,0,1,0,0,0,0,1,2,0,6,1656,0,0,0,41,0,0,480,3163
FER1L6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KGFLP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC7A4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IQCJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
SLC8A1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4,0,0,0
SLC8A3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,71,1,0,0,0,0,0,11,510
PCP4L1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC9A1,0,0,224,476,57,0,0,68,0,658,0,0,5,0,0,0,4,0,0,1,111,1,3274,287,0,0,2,256,2
NCF1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCF1C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC9A2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
BMP7,0,0,1,113,73,0,0,685,0,3,0,0,1,0,1,0,0,0,0,0,0,0,2,1962,0,1,593,0,2
SLC9A3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SLC9A5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0
SLC10A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC10A2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC11A1,1,0,0,0,0,1,8,0,0,0,0,0,0,0,0,4,1,0,1,4,5,0,0,5,4100,0,0,2744,2
SLC12A1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC12A2,1,0,3491,801,659,1,0,0,392,325,164,0,2,0,3,0,1,10,0,0,0,1,3,849,4,4,2,0,0
SLC12A3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BMP8B,0,0,0,0,0,1,0,0,0,27,0,13,1,11,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0
SLC12A4,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0
SLC13A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC14A1,3032,20,1,59,6,1,644,366,796,0,2397,2326,0,2022,0,1,2,4,1,0,1,2,0,0,0,1,0,5,0
SLC15A1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
SLC15A2,0,0,0,0,21,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,1,138,0,0,0,0,0
SLC16A1,0,4,1,0,0,2,0,45,2,0,0,4,0,0,0,1,0,0,0,1,1,1,0,95,0,0,0,0,13
SLC16A2,0,0,0,0,390,0,0,1567,5,240,0,0,2,0,1,0,0,4,1,0,0,0,0,221,1,124,0,0,1
SLC17A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC34A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BMPR1A,0,0,1,176,81,0,0,0,0,5,0,520,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0
SLC18A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC18A2,0,0,0,1,0,5,2,0,0,0,2,0,1,1,1,0,1,1,1,0,4708,1,0,219,0,0,0,12866,31
SLC18A3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC19A1,0,0,2,10,41,0,0,8,36,34,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0
SLC20A1,0,0,0,157,59,1,0,523,3,0,0,0,0,0,2,4,0,0,0,0,0,1,0,161,0,0,0,0,0
SLC20A2,0,0,767,2109,27,0,0,0,0,0,25,0,0,0,3,0,2,0,0,0,0,0,0,130,0,0,2,0,0
SLC25A1,0,0,98,168,157,0,0,949,7,517,179,630,3,105,4,0,0,0,0,0,17,1,17,4079,38,19,3757,0,0
SLCO2A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLCO1A2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,1,0,0,1,0,0,0,3,5
BMPR1B,0,0,0,0,0,1,0,0,0,1109,0,1774,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SLC22A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC22A3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC22A2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC22A4,55,1,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,226,147,0,2,0,0,2
SLC22A5,0,0,258,30,18,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0
SLIT1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
SLIT3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SLN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BMPR2,0,0,444,0,300,2,0,3,0,160,6,84,1,0,1,5,1,0,0,0,2,0,0,129,3,9,0,3,0
SLPI,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNAI2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SMARCA1,0,0,4,627,4,0,0,0,0,1239,1087,0,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SMARCA2,0,0,0,0,208,4,0,0,0,1,0,0,0,0,7,1,14,1,0,0,105,2,1,13,1,7,6,0,4649
HLTF,0,0,1,163,104,2,0,0,0,0,0,6,1,0,7,2178,0,0,0,2,0,1,0,53,0,0,0,0,37
SMARCA4,31,1,810,465,808,5,0,2751,465,2719,5,1572,9,500,11,6,6,3,1,1,0,0,24205,968,2,1678,12,3,0
STK33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,5,0
PLEKHA3,0,0,0,0,1,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
PHACTR4,0,2,1,364,2,0,0,6,4,27,189,0,1,13,0,2,0,0,0,5,2,2,0,17,2,0,1440,0,0
SMARCB1,0,0,48,0,272,0,0,147,0,64,11,0,1,0,0,0,0,0,0,0,0,0,4,479,0,0,21,0,0
BRD9,0,0,39,200,91,0,0,0,0,55,3,754,0,0,0,0,0,4,0,0,21,17,0,121,0,0,0,0,1
CAPRIN2,0,0,0,0,41,1,0,20,0,770,104,2,3,543,2,1,1,0,0,0,0,0,1,203,1,0,0,3,0
ZSCAN18,0,0,1559,1293,455,0,4,1,1,55,62,0,1,1,0,7,1,0,0,1,0,1,2543,212,2,1,0,0,0
GRAMD3,0,0,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AACS,9,0,1,1,19,2,0,3,0,378,86,1463,3,26,0,0,1,2,0,0,0,0,3140,258,1,8,1,0,1
ZBTB10,0,0,337,0,5,0,0,434,97,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0
KCTD14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
ZNF747,0,1,0,0,9,0,0,0,0,240,0,504,1,0,1,0,0,0,0,0,12,0,0,0,1,0,2,0,0
DLK2,0,1,0,23,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,8,0,0,0,0,0
SMARCC1,589,5,1103,369,718,1,0,3,197,197,628,637,2,114,1,0,0,0,0,1,1586,1,1706,24,0,0,0,0,0
FAM173A,2,0,4,0,0,0,0,6,1,1,26,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
FUNDC2,6319,44,590,1926,795,0,1,2225,46,1076,1,35,2,753,6,0,2,19,0,0,0,2,2,1109,6,789,1,5,0
DDRGK1,86,2,12,342,62,0,1,106,3,1549,0,7,15,299,7,0,0,22,1,0,1387,0,3,2376,0,399,377,3,24
MRPS34,4,1,20,285,155,1,2,1219,15,6,167,944,0,137,0,0,1,0,0,0,0,1,2283,1239,0,7,2408,0,0
MGC2752,6,0,0,0,28,0,0,0,0,0,0,8,0,0,1,3,0,1,0,0,1,3,1,53,2,0,2,11,0
RASL11B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C11orf95,0,0,0,0,225,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
LRRC61,0,0,0,0,0,0,0,16,33,359,49,0,3,334,0,0,0,4,1,0,0,0,181,160,2,0,2,2,0
BMX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMEM108,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
CYP4F12,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYNX1,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CHID1,0,0,99,0,107,0,0,42,0,74,223,0,1,8,2,0,0,0,0,0,4,0,1,915,0,0,2,2,0
TRAK2,2,1,17,0,138,0,3,1,2045,76,0,0,3,1102,1,0,1,2,2,0,1076,5219,0,3,13,8711,0,2,9
SMARCC2,1,0,11,145,142,1,0,0,7,52,1444,122,1,140,1,0,6,1,0,9,41,1,0,516,0,48,0,1,789
SMARCD1,0,0,0,4,241,0,0,0,0,1,447,0,0,0,4,0,0,0,0,0,0,0,1,12,0,0,1,0,0
SMARCD2,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,65,0,212,4049,1,14,243,0,0
SLC2A11,1,0,0,0,0,0,0,13,0,99,0,103,1,0,0,0,0,0,3,0,0,0,0,247,0,0,0,0,0
MTMR9,0,0,1,0,28,0,0,0,3,3,29,380,0,75,0,14,0,0,0,0,0,0,0,24,161,0,0,0,0
BOLL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SMARCD3,0,0,0,0,2,0,0,24,7,113,0,20,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
SMARCE1,2940,17,779,191,1271,12,0,1126,4,171,118,28,2,472,5,1,7,4,4,3,2,1,0,174,1,354,0,0,4609
SMN1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SMN2,0,0,0,0,4,0,0,0,0,0,8,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SMO,0,0,0,0,1,0,0,0,0,99,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SMPD1,31,2,0,0,115,0,1,0,0,1051,2,2,7,863,0,0,1,1,0,2,380,0,0,560,0,0,0,2962,4
POLR3D,0,0,945,71,177,0,0,2,0,0,0,1995,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SMPD2,0,0,1,58,84,0,0,1,0,243,0,0,0,607,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SMS,0,1,68,16,343,0,0,9,1,22,5,0,0,0,0,0,0,2,0,0,407,0,0,85,0,0,0,0,0
SUMO3,2460,10,787,574,605,2,0,1441,671,521,1425,5,1,777,2,1,5,1,3,2,2,0,11,3206,1,878,5,10,0
SUMO2,8,0,177,2,274,2,0,836,83,72,1,106,0,12,0,0,0,2,4,0,1161,1,1,229,1,0,1,1922,50
SIGLEC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNAI1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2230,502,0,0,0
SNAP25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNAPC1,0,1,0,1,2,0,0,0,0,0,0,53,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
SNAPC2,32,1,146,251,0,0,0,18,0,1,0,50,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
SNAPC3,0,0,15,0,204,0,1,0,0,0,0,473,0,6,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0
BNIP1,0,0,140,0,0,0,0,0,0,0,0,32,4,0,0,0,0,0,0,0,0,0,0,1,0,0,576,0,0
SNCB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SNAPC4,0,0,0,0,0,0,0,467,1,0,0,10,0,2,0,0,0,0,0,0,0,0,1712,84,0,0,0,0,0
SNCA,1479,15,4,1153,778,9,8278,427,5008,371,1,2342,5,3338,3,0,4,7,3,10,814,8,0,17,6499,1131,1,9,776
SNCG,0,0,0,10,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FSCN1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNRNP70,0,0,1,52,24,0,0,144,33,0,10,30,0,0,0,12,1,0,0,0,2,1,0,36,0,0,0,0,21
SNRPA,7,1,12,247,46,0,2223,5,6,858,7,1,1,115,0,0,0,0,0,0,0,0,23,241,0,2,7275,0,0
SNRPA1,2,0,16,622,282,3,0,26,0,27,9,1,0,0,4,0,1,0,0,0,0,0,3,599,5,12,27343,1,1
SNRPB,1868,11,1557,2985,395,4,5,174,38,2071,934,440,7,977,2,7,1,5,0,1,7,1,8,1583,8,2883,917,3,716
SNRPB2,0,4,980,1,238,1,4,32,250,1378,0,2,8,350,2,1282,3,50,5,2,0,5,5,113,0,157,2427,7,1
BNIP2,0,3,280,0,1,21,9,401,283,809,1,1,8,202,2,1,7,13,18,4,5028,3,4628,182,25853,3,2,31950,2647
SNRPC,15,3,473,604,415,6,1,646,7,550,470,1481,3,31,0,0,4,14,0,0,0,4,10,2756,1,9,5307,2,1
SNRPD1,163,0,927,570,356,0,1,1308,4,68,17,0,3,668,2,0,0,1,2,0,0,0,8,1456,0,2,1085,0,0
SNRPD2,3278,13,304,842,651,2,0,1161,6,659,1089,1131,6,834,2,0,2,1,0,0,0,0,15,2549,1,8,2900,2,0
SNRPD3,0,0,32,820,412,3,918,396,2,1356,3031,1461,10,4,4,0,5,1,1,0,0,2,1,803,1,2,3537,0,2
SNRPE,4175,31,296,251,232,1,0,729,3,253,6,140,5,140,2,46,2,3,3,2,0,2,5,1499,5,1203,1135,0,0
SNRPF,0,0,9,128,372,0,0,0,0,59,222,253,0,0,0,0,2,1,0,1,1,0,0,78,0,0,0,0,0
SNRPG,616,6,2,162,103,4,0,166,0,87,687,14,0,78,1,1990,0,0,0,0,0,0,1,265,1,7,2,1,31
SNRPN,0,1,173,127,314,4,3,0,0,667,2847,350,6,1,0,2,4,0,1,0,34,1,0,194,1,2,172,0,3
BNIP3,0,0,0,0,17,1,0,5,0,65,33,0,0,0,0,0,1,1,0,0,0,0,13,13,9,7315,0,0,0
SNTA1,0,0,0,36,0,0,0,1,0,189,12,10,4,1,0,0,0,14,1,0,0,0,0,63,0,0,0,0,0
SNTB1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,1114,0,0,1,0,0,0,0,0
SNX1,1,0,4,0,285,0,2,97,2,420,39,410,0,252,1,1,4,0,3,3,0,1,75,81,0,1,0,3,0
SNX2,0,2,5,155,1,2,32,3,2,573,305,2129,5,0,1,0,0,3,1,4,12,1,1,259,0,0,14,0,1
SNTB2,0,0,0,0,0,0,0,296,0,79,0,0,2,0,1,0,1,0,0,9,0,1,95,309,0,0,6,0,0
SOAT1,0,1,30,262,5,1,0,0,0,5,0,0,0,0,12,0,0,1,0,0,0,2,0,53,0,0,0,0,0
HSP90AB4P,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SOD1,4898,42,2560,1154,2279,32,7,2771,1707,3148,5662,6571,15,1079,51,7,27,7,1,1,11,4,136,9548,1068,282,26875,11,83
ZNF826P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOD2,2283,27,2,399,1,14,29,44,2356,277,163,131,10,17,2,19201,7,2216,20,8,5967,43766,3,544,12,6297,1,5949,2251
SOD3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNIP3L,4635,54,69,1858,1092,48,38509,2518,21821,2584,4990,18007,50,43533,15,61111,38,91,43,22,7029,384,6259,186,20181,136,3,167,12571
SOLH,0,0,75,0,22,0,0,162,0,117,0,0,1,0,0,0,0,0,0,1,0,0,624,297,0,0,0,0,0
SON,5,3,1332,416,1521,5,2,6215,731,1924,962,2766,6,2076,8,266,2,5,5,5,1750,0,6874,1715,977,7,693,2155,828
SORD,0,0,1,1066,596,2,0,81,7,13,547,0,1,2,3,0,1,0,0,0,0,0,11,2571,4,13,2954,0,0
SORL1,2,0,0,317,215,2,1,15,0,0,0,0,3,0,0,0,13,0,1,1,1,2,0,34,1,2,5,0,0
SOS1,0,0,0,0,48,1,0,0,0,2,4,7,2,0,0,3703,3,2,0,0,153,0,0,24,94,0,0,0,409
SOS2,1,0,20,0,0,1,1,0,0,20,0,0,0,0,0,0,0,4,1,1,1,0,0,2,0,6,8,0,0
SOX1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOX2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,111,0,0,0,0,0
