	BRx-129-2--9-29	BRx-139-1	BRx-170-1	BRx-170-2	BRx-172-1--9-30	BRx-129_2_111814	BRx-136_1_123014	BRx-136_2_123014	BRx-146-1--4-16-15	BRx-16_1_102214	BRx-16_1_120314	BRx-16_2_102214	BRx-16_2_120314	BRx-16_3_120314	BRx-172_1_111114	BRx-172_1_120114	BRx-172-1--4-16-15	BRx-172_2_111114	BRx-172-5--11-11-14	BRx-183_1_031015	BRx-183_2_031015	BRx-183-3--3-10-15	BRx-183_4_031015	BRx-183_5_031015	BRx-183_6_031015	BRx-183-7--3-10-15	BRx-111-1--10-08-15	BRx-111-1--10-19-15	BRx-111-2--10-08-15	BRx-111-3--10-08-15	BRx-131-1--09-15-15	BRx-132-1--06-09-15	BRx-146-1--08-06-15	BRx-16-3--09-09-15	BRx-16-4--09-09-15	BRx-172-1--02-01-15	BRx-172-1--06-25-15	BRx-172-1-08-04-15	BRx-172-1--08-18-15	BRx-172-1--08-25-15	BRx-172-1--09-09-15	BRx-172-2--07-07-15	BRx-172-2--08-25-15	BRx-172-3--07-07-15	BRx-180-1--06-12-15	BRx-180-1--07-02-15	BRx-213-2--08-26-15	BRx-213-3--08-26-15	BRx-245-2--09-04-15	BRx-42-1--10-20	BRx-42-1--9-14	BRx-42-1--9-22	BRx-42-1--9-29	BRx-42-2--9-14	BRx-42-2--9-29	BRx-42-3--9-29	BRx-82-1--9-15	BRx-82-1--9-29	BRx-82-2--9-15	BRx-82-2--9-29	BRx-82-3--9-15	BRx-42_1_110314	BRx-42_2_110314	BRx-82_1_012015	BRx-82_1_030915	BRx-82-1--11-13-14	BRx-82-1--1-12-15	BRx-82_2_030915	BRx-82-2--11-13-14	BRx-82_3_030915	BRx-82_5_030915	BRx-82_6_030915	BRx-82_7_030915	BRx-82-8--3-9-15
THG1L	0	0	0	0	0	0	0	20	0	17	0	0	0	0	0	0	0	1	0	0	19	0	0	0	73	72	0	0	0	0	0	0	96	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	5	0
THNSL1	0	0	0	0	0	0	0	50	0	20	2	11	0	0	56	51	0	4	33	0	1	3	5	0	0	2	0	0	0	0	4	4	1	5	23	0	10	4	2	1	2	0	7	0	119	1	5	9	1	0	5	0	2	73	38	50	0	2	33	107	0	2	0	0	4	0	0	3	0	0	8	16	72	14
THNSL2	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	208	0	1	0	47	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	165	16	13	112	0	0	0	0	0	0	0	0	1	0	0	0	0	175	205	144	54	0
THOC1	0	0	0	0	0	0	0	230	0	0	0	0	0	0	0	0	0	0	7	0	158	30	109	22	231	464	0	0	0	2	0	35	6	0	0	0	0	2	0	0	0	0	19	0	10	0	0	0	0	5	1	0	152	66	59	217	31	27	31	0	0	0	0	0	0	11	2	26	26	154	171	0	11	0
THOC2	0	0	83	165	62	0	0	418	0	2547	104	33	0	50	108	2277	13	2544	593	51	912	300	307	388	982	411	28	1	0	15	2	147	110	4911	465	585	107	0	350	184	2096	1	2409	56	254	0	2387	1185	158	0	0	55	374	173	155	291	41	235	1969	1	18	4	13	150	356	1098	1702	91	833	170	513	784	411	310
THOC3	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	38	2	37	12	56	49	0	0	0	12	1	1	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	3	0	13	1	4	9	0	0	1	0	0	0	0	0	9	33	0	0	0	16	10	138	8	0
THOC5	0	0	0	0	0	0	0	215	0	1	1	0	0	0	0	0	0	0	0	23	466	25	136	156	1390	304	0	2	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	118	0	79	82	5	62	0	0	7	0	0	148	0	0	0	0	0	0	0	7	0	0
THOC6	0	0	0	0	0	0	0	171	0	0	0	0	0	0	1	0	0	0	0	0	441	0	121	25	304	44	0	0	0	0	0	283	118	0	0	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	69	0	9	20	0	136	0	0	0	0	0	0	37	348	0	164	72	179	88	248	39	0
THOC7	78	0	0	0	0	0	0	47	0	6	0	42	0	0	0	33	0	0	60	15	134	2	23	53	236	153	0	0	0	0	142	144	208	0	0	83	0	0	0	0	0	0	0	0	177	0	0	0	0	0	0	29	12	92	55	35	5	72	28	37	6	0	0	123	38	114	502	63	0	180	69	431	63	52
THOP1	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	322	3	122	0	180	0	0	84	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	49	46	1	117	8	0	31	0	0	0	0	0	0	28	52	0	10	0	0	0	238	0	0
THPO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
THRA	36	0	0	0	0	0	0	2	0	27	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	572	0	20	0	14	0	12	1	1	0	12	3	0	10	0	3	0	29	0	0	1	2	0	1	0	0	354	10	0	0	90	0	3	0
THRAP3	19	0	0	90	0	32	0	291	0	283	1	342	31	3	6	241	0	31	60	19	194	111	270	268	1115	662	0	0	0	0	375	10	740	0	0	101	4	328	21	0	373	0	429	0	18	0	15	13	6	22	7	6	300	85	323	111	100	259	146	0	165	9	0	29	92	431	214	205	0	337	501	1090	236	94
THRB	0	0	42	22	0	0	0	5	0	76	0	144	0	0	82	310	157	41	78	0	40	0	7	0	90	6	0	0	0	0	0	0	0	148	1	0	0	0	0	2	0	0	0	1	2	0	81	3	2	0	0	0	31	0	222	29	0	1	11	2	6	0	37	17	0	18	20	91	0	1	75	5	43	100
THRSP	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	353	0	138	2015	1271	2032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
THSD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0
THSD1P1	0	0	0	1	0	0	0	4	0	2	1	0	0	0	0	0	0	0	2	0	0	27	2	0	0	1	0	0	0	0	10	0	0	25	1	2	0	4	2	0	5	0	2	0	126	0	9	5	6	0	7	0	3	5	1	1	0	0	1	2	0	1	0	0	0	23	0	3	3	0	213	3	0	0
THSD4	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	125	18	0	105	45	131	45	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	253	1	0	5	0	0	0	0	12	0	227	20	0	72	0	0	0	0	0	0	0	0	0	0	4	23	105	0	8	9
THSD7A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	279	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
THSD7B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	6	5	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
THTPA	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	24	31	0	0	0	4	0	22	97	0	1	0	0	0	0	0	0	0	0	0	0	12	19	0	4	50	0	30	1	0	64	67	0	0	26	0	0	10	0	0	0	0	335	0	247	0	91	0	0	0
THUMPD1	0	0	14	259	1	42	1	69	0	199	0	0	58	7	172	194	122	32	25	0	577	386	112	1	1029	514	0	0	0	0	3	10	1	1	15	0	781	0	7	127	2543	4	522	0	72	0	177	0	87	0	0	0	0	0	0	0	138	48	175	0	13	2	0	22	86	805	254	381	62	8	641	452	48	0
THUMPD2	0	0	0	0	0	0	0	39	0	0	8	0	0	0	0	49	0	0	49	0	66	61	0	0	2	45	0	0	0	0	0	162	17	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	87	2	3	51	0	31	3	0	0	7	0	0	0	147	0	176	0	0	14	8	12	0
THUMPD3	7	3	0	0	0	0	0	309	0	25	3	6	0	0	1	0	0	9	0	0	232	67	6	71	138	337	0	0	0	0	17	501	7	67	6	0	421	1	0	0	2	0	0	0	34	1	2	3	4	51	23	0	167	2	383	99	0	34	1	0	0	4	0	0	96	78	0	104	5	0	99	14	7	78
THY1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
THYN1	0	0	0	51	25	0	0	75	0	0	0	0	0	0	0	27	0	0	7	0	0	52	0	0	269	153	0	0	0	0	0	0	211	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	57	62	6	0	0	31	0	0	0	0	0	34	0	230	63	0	84	53	283	26	0
TIA1	0	0	40	0	0	0	0	121	0	1036	2	4	0	32	3	363	0	654	132	0	0	46	79	0	245	55	0	0	0	0	1	202	0	5	0	0	0	0	179	210	0	580	199	0	141	0	1	99	0	0	3	1	268	4	72	110	73	126	444	0	11	0	108	0	10	20	0	173	206	260	121	290	59	2
TIAF1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TIAL1	0	0	0	4	0	0	0	40	0	1	2	8	0	0	0	5	0	17	2	0	137	190	115	40	78	114	213	0	0	0	0	39	9	3	0	0	2	1	0	1	45	0	30	0	12	0	28	10	0	0	17	51	48	22	73	110	1	60	2	0	6	19	0	20	1	245	27	8	5	80	6	75	0	13
TIAM1	0	0	0	0	0	0	32	239	0	0	40	0	0	0	0	0	0	0	0	0	0	0	16	0	89	3	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	6	1	2	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	289	0	0	0	40	217	0	96	118
TIAM2	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	3	0	0	0	0	0	8	0	0	0	0	1	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0
TICAM1	0	0	0	2	0	0	0	5	0	1	0	0	0	0	0	2	0	0	12	0	51	5	115	0	113	0	0	178	0	0	1	217	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	8	26	0	23	11	0	16	24	0	0	0	0	0	5	0	0	0	0	0	0	19	14	0
TICAM2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TIE1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TIFA	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	3	0	0	0	271	0	553	90	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	34	73	0	0	14	80	48	0	40	0	0	0	0	0	0	0	14	0	0	0	0	0	172	0	72
TIFAB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TIGD1	0	3	1	1	0	7	0	93	0	7	4	0	1	1	0	21	0	176	17	0	160	5	3	0	0	22	1	8	2	0	8	0	2	0	0	1	2	10	133	2	0	0	0	0	23	7	4	0	1	0	148	0	6	1	95	99	0	15	13	0	0	0	0	0	0	2	0	2	1	132	3	272	81	0
TIGD2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	68	420	21	0	212	236	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	17	43	41	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	159	2	0
TIGD3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TIGD4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TIGD5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	3	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	11	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TIGD6	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	23	0	0	0	19	20	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	23	0	3	7	0	0	0	0	0	0	0	0	0	0	751	0	0	206	26	0	50	0
TIGD7	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	55	0	0	0	0	0	1	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	72	0	28	0	33	0	0	0	0	0	0	12	0	0	0	9	79	4	195	5	0
TIGIT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TIMD4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0
TIMELESS	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	421	0	701	537	0	0	0	0	1	0	0	0	0	0	0	58	0	0	1	0	4	0	5	0	10	1	0	0	0	0	32	0	133	9	0	499	0	0	0	3	0	0	0	243	0	0	0	2	0	1005	0	0
TIMM10	0	0	0	0	0	0	17	396	0	27	115	1	0	0	0	0	0	0	0	23	497	2	53	48	388	553	0	0	0	0	0	228	0	0	0	0	0	74	0	0	86	0	0	0	1	0	0	0	0	0	0	63	167	118	37	149	0	14	0	0	0	0	0	0	0	218	1	77	3	6	140	53	35	1
TIMM13	270	0	2	0	0	1	0	251	0	0	0	27	0	0	0	0	0	1	0	52	821	21	328	187	798	846	48	274	0	4	0	508	41	0	0	0	0	6	0	0	0	0	0	0	1	0	0	0	11	22	3	64	235	24	375	174	0	181	0	0	0	26	0	5	34	7	427	104	251	156	381	121	248	46
TIMM17A	0	0	0	0	0	47	2	319	0	0	0	130	0	0	0	0	0	0	0	0	216	1	580	24	1253	908	33	885	0	0	0	78	170	0	1	0	0	0	175	0	0	0	0	0	23	0	0	0	0	0	0	117	458	215	340	582	0	256	1	0	0	8	0	1	197	149	1278	420	13	506	1085	967	632	551
TIMM17B	0	0	0	0	0	85	3	361	0	35	0	0	0	0	6	29	0	0	59	18	202	0	132	42	322	286	0	0	0	0	5	323	69	0	4	218	0	0	18	0	0	0	0	0	0	0	0	1	0	11	0	54	96	0	61	82	21	45	30	0	5	0	0	18	98	281	195	68	0	80	71	273	104	124
TIMM21	0	0	0	0	0	0	0	260	0	0	0	0	0	0	0	0	0	0	0	0	301	0	2	0	46	121	0	0	0	0	0	55	0	0	1	0	0	31	0	0	0	0	0	0	5	0	0	0	0	0	0	0	149	17	71	156	1	48	0	0	10	0	0	0	31	0	469	0	104	72	15	191	64	0
TIMM22	0	0	9	0	0	0	0	77	0	17	0	79	0	0	0	88	0	0	77	0	145	0	90	0	327	173	0	0	0	0	0	224	0	0	0	262	0	0	26	3	0	0	0	493	0	0	1	0	0	26	49	0	77	0	117	48	76	168	138	0	0	0	77	0	0	184	0	0	34	70	0	0	122	156
TIMM23	0	0	0	0	0	0	0	256	0	40	0	147	0	0	0	0	0	0	26	7	162	0	525	12	487	563	0	0	0	0	0	384	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	96	0	0	13	106	26	45	118	46	48	10	0	26	0	0	0	50	249	549	144	0	255	75	55	364	0
TIMM44	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	7	1	117	73	223	73	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	76	0	6	0	0	0	0	0	0	0	120	0	49	19	0	21	0	0	0	0	0	3	0	82	57	0	0	10	81	22	11	7
TIMM50	0	1	0	2	0	0	2	600	0	2	1	1	0	0	1	3	0	0	1	0	222	1	141	27	273	382	0	1572	0	0	17	15	0	0	1	1	0	6	1	0	2	0	0	0	104	0	6	4	1	0	7	0	71	1	102	100	1	53	0	0	0	0	0	0	61	188	0	13	22	180	75	334	143	120
TIMM8A	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	79	0	0	63	0	90	80	172	59	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	1	0	2	0	0	0	0	36	10	2	0	19	0	8	43	0	0	0	0	0	0	0	52	0	35	15	17	0	0	0
TIMM8B	77	0	0	0	0	0	0	206	0	7	0	76	35	0	0	7	0	0	3	26	201	0	56	27	206	190	0	169	0	0	0	111	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	97	23	5	35	48	0	33	4	0	0	0	0	0	30	0	238	38	1	130	76	163	187	0
TIMM9	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	566	0	179	55	267	184	0	0	0	0	0	175	0	82	0	0	0	0	30	0	155	0	0	0	0	0	0	22	0	0	16	17	69	78	51	73	0	32	0	0	10	1	0	0	0	36	0	104	0	49	0	30	11	0
TIMMDC1	69	0	0	0	0	1	0	157	0	87	142	62	0	0	0	1	21	0	21	114	271	4	108	0	185	248	1	233	0	0	0	633	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	13	63	176	222	0	72	0	0	0	0	0	0	8	0	272	9	42	321	15	54	296	14
TIMP1	0	159	60	160	196	150	0	1	0	1647	116	2154	1357	70	134	1964	6	168	512	53	64	0	8	1	78	29	0	0	83	0	0	0	0	0	0	1875	0	0	57	73	348	407	74	0	1	0	154	32	0	0	0	7	1	127	474	27	526	0	931	119	192	0	234	351	40	0	0	0	0	0	290	0	0	0
TIMP2	0	0	0	0	0	0	43	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	356	0	0	0	286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0
TIMP3	0	0	26	0	0	0	1	3	0	50	53	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	11	40	0	3	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0
TIMP4	32	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0
TINAG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TINAGL1	0	0	0	0	0	0	4	131	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	77	0	0	0	0	0	0	43	0	1	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	19	0	4	0	15	23	0	0	0	0	0	0	0	0	0	1	0	41	0	145	0	168	19	8
TINF2	0	0	24	0	31	0	0	19	0	104	0	0	217	103	0	0	0	0	29	0	868	0	414	58	303	201	0	0	0	0	1	339	0	1	0	37	0	0	0	13	572	294	0	0	0	0	0	0	0	0	71	100	341	0	122	128	1	4	74	0	0	0	0	0	113	293	231	112	0	175	165	14	0	36
TIPARP	0	0	0	0	0	0	0	54	0	27	0	0	0	0	0	25	0	30	265	0	0	56	0	6	31	49	0	0	0	0	0	5	0	0	0	0	39	0	0	2	0	0	1	0	49	2	3	0	0	0	0	0	5	65	0	0	12	0	46	0	16	27	0	2	39	72	0	142	0	0	0	10	54	321
TIPARP-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	9	0	0	0	18	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TIPIN	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	16	0	27	0	131	27	0	0	0	0	0	268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	66	10
TIPRL	68	0	0	0	0	0	41	258	0	0	0	5	0	0	0	4	0	9	46	0	291	12	240	52	229	228	0	0	0	0	4	535	0	0	1	0	97	1	0	0	15	0	0	0	17	0	6	15	3	41	0	0	126	16	63	110	1	121	12	0	8	0	0	0	90	574	3	176	24	33	71	491	302	364
TIRAP	0	0	0	0	0	1	0	2	0	34	0	0	0	0	0	0	0	4	0	0	24	27	1	0	81	11	0	0	0	0	8	1	0	2	1	2	0	1	0	1	8	0	0	0	32	1	6	3	1	0	0	0	0	0	2	2	5	2	0	0	7	1	0	0	0	0	0	0	0	24	8	52	0	0
TISP43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TJAP1	0	0	0	0	0	0	0	77	0	1	0	0	0	0	0	10	52	0	3	0	9	28	7	0	168	12	0	0	0	0	1	0	0	0	0	48	0	84	0	2	0	0	0	0	1	0	0	0	0	9	46	0	31	0	59	52	0	1	15	0	0	0	0	0	0	0	0	0	0	0	62	0	0	17
TJP1	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	176	41	268	107	858	578	0	0	0	0	3	152	0	8	0	0	0	0	0	0	0	0	0	0	56	0	0	7	0	0	0	11	256	20	149	127	0	137	86	0	0	2	0	0	6	3	2	225	28	70	500	126	42	8
TJP2	0	0	15	338	62	0	0	112	0	1354	216	5	0	0	30	1094	172	300	624	0	52	46	80	0	409	231	0	1	0	0	97	21	0	2	171	65	0	0	36	43	3623	380	1125	0	2	0	176	46	30	0	23	71	0	38	82	124	11	48	1075	0	22	0	67	131	122	72	0	0	469	25	381	233	281	89
TJP3	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	1	0	0	0	570	39	70	0	145	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	27	69	613	0	69	45	244	134	369	0
TK1	0	0	0	0	0	0	0	1126	0	0	0	0	0	0	0	0	0	0	0	28	589	2	2198	499	4703	2100	0	0	0	0	0	179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1164	0	0	0	0	0	1	0	210	0	0	0	0	50	1249	174	0
TK2	0	0	0	0	0	0	0	55	0	0	1	0	0	0	0	3	0	0	3	0	0	0	1	0	52	6	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	33	16	16	49	0	0	0	0	0	0	0	0	1	23	0	258	0	0	0	8	134	68
TKT	0	0	17	0	0	1	1	1250	0	0	0	1	0	0	0	0	0	0	16	39	1095	0	308	201	990	426	0	689	0	0	0	426	145	0	10	1	582	1	4	0	0	0	0	0	0	0	0	0	0	0	0	38	137	20	152	217	2	40	0	0	0	6	0	85	244	570	472	218	91	289	256	494	340	13
TKTL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TKTL2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TLCD1	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	191	0	64	38	234	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	64	12	59	109	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0
TLCD2	2	9	0	8	0	5	3	28	5	20	24	2	0	3	0	15	1	21	13	0	35	48	36	2	5	29	11	14	4	0	279	2	9	40	22	6	28	52	64	5	29	1	124	2	1270	17	54	105	41	0	43	0	14	19	10	17	3	7	25	2	1	7	0	5	2	6	1	17	7	7	102	56	17	5
TLE1	0	0	0	0	0	0	0	380	0	0	0	0	0	0	0	0	0	0	0	0	63	251	148	65	252	241	0	0	0	0	1	85	16	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	51	48	30	0	73	0	0	0	0	0	0	78	154	0	22	0	0	38	246	9	0
